cdTopic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE","District 09 Estimate","District 09 MOE","District 10 Estimate","District 10 MOE","District 11 Estimate","District 11 MOE","District 12 Estimate","District 12 MOE","District 13 Estimate","District 13 MOE","District 14 Estimate","District 14 MOE","District 15 Estimate","District 15 MOE","District 16 Estimate","District 16 MOE","District 17 Estimate","District 17 MOE","District 18 Estimate","District 18 MOE","District 19 Estimate","District 19 MOE","District 20 Estimate","District 20 MOE","District 21 Estimate","District 21 MOE","District 22 Estimate","District 22 MOE","District 23 Estimate","District 23 MOE","District 24 Estimate","District 24 MOE","District 25 Estimate","District 25 MOE","District 26 Estimate","District 26 MOE","District 27 Estimate","District 27 MOE"
Education,"School Enrollment","High school (grades 9-12)",37006,"(+/- 3134 )",38385,"(+/- 3030 )",36231,"(+/- 2659 )",37432,"(+/- 3161 )",43853,"(+/- 3625 )",31233,"(+/- 2875 )",33685,"(+/- 3190 )",34161,"(+/- 4006 )",31791,"(+/- 3253 )",26778,"(+/- 3688 )",39868,"(+/- 2735 )",16265,"(+/- 2288 )",31939,"(+/- 2944 )",30891,"(+/- 2973 )",47419,"(+/- 4099 )",39453,"(+/- 3514 )",44638,"(+/- 2982 )",42626,"(+/- 2674 )",32281,"(+/- 2114 )",33125,"(+/- 2352 )",32777,"(+/- 2063 )",32075,"(+/- 2123 )",29380,"(+/- 1704 )",35985,"(+/- 1766 )",33515,"(+/- 2032 )",31557,"(+/- 2132 )",39858,"(+/- 2480 )"
Education,"School Enrollment","College or graduate school",50144,"(+/- 3432 )",49540,"(+/- 3910 )",46221,"(+/- 2912 )",47968,"(+/- 4072 )",56602,"(+/- 5020 )",48739,"(+/- 3743 )",43096,"(+/- 4028 )",50073,"(+/- 4126 )",46151,"(+/- 3852 )",59433,"(+/- 5330 )",49155,"(+/- 3451 )",57626,"(+/- 4977 )",59332,"(+/- 6497 )",45985,"(+/- 3438 )",51980,"(+/- 4724 )",56195,"(+/- 4449 )",44379,"(+/- 3547 )",51100,"(+/- 4193 )",43374,"(+/- 3136 )",61378,"(+/- 3765 )",38871,"(+/- 3132 )",56394,"(+/- 3224 )",59444,"(+/- 2919 )",55659,"(+/- 3586 )",54341,"(+/- 3203 )",53390,"(+/- 3057 )",36722,"(+/- 2560 )"
Education,"Educational Attainment","Population 25 years and over",500228,"(+/- 6703 )",485988,"(+/- 8291 )",522984,"(+/- 9025 )",509901,"(+/- 9363 )",525292,"(+/- 12360 )",527007,"(+/- 11519 )",488355,"(+/- 13961 )",549655,"(+/- 12048 )",510141,"(+/- 12370 )",526935,"(+/- 13979 )",516311,"(+/- 6700 )",575696,"(+/- 13038 )",535132,"(+/- 13979 )",503790,"(+/- 12746 )",458160,"(+/- 11140 )",514624,"(+/- 10797 )",494752,"(+/- 5612 )",484103,"(+/- 4959 )",508208,"(+/- 4967 )",503201,"(+/- 5075 )",487798,"(+/- 3614 )",470922,"(+/- 3874 )",471015,"(+/- 3089 )",486072,"(+/- 2653 )",497620,"(+/- 1972 )",490956,"(+/- 4937 )",519888,"(+/- 6239 )"
Education,"Educational Attainment","Less than 9th grade",18335,"(+/- 3221 )",22525,"(+/- 3041 )",19049,"(+/- 2777 )",28695,"(+/- 3243 )",47544,"(+/- 4690 )",50689,"(+/- 3968 )",59516,"(+/- 4342 )",36719,"(+/- 4128 )",28029,"(+/- 3126 )",36619,"(+/- 4591 )",34942,"(+/- 2789 )",21237,"(+/- 3883 )",67392,"(+/- 6217 )",62234,"(+/- 5725 )",59953,"(+/- 4206 )",32422,"(+/- 4824 )",22408,"(+/- 3458 )",14850,"(+/- 2313 )",16479,"(+/- 1895 )",12499,"(+/- 1965 )",17236,"(+/- 2094 )",14511,"(+/- 1680 )",14712,"(+/- 1855 )",15283,"(+/- 1782 )",16781,"(+/- 2284 )",15050,"(+/- 2268 )",9830,"(+/- 1587 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",23971,"(+/- 3378 )",25140,"(+/- 2861 )",15200,"(+/- 2445 )",22603,"(+/- 3265 )",41143,"(+/- 3499 )",31810,"(+/- 4146 )",53890,"(+/- 4697 )",39789,"(+/- 3929 )",36846,"(+/- 3330 )",25148,"(+/- 3161 )",32452,"(+/- 3222 )",15483,"(+/- 2887 )",58815,"(+/- 6673 )",42059,"(+/- 3946 )",75764,"(+/- 5814 )",41868,"(+/- 5019 )",25311,"(+/- 3073 )",27598,"(+/- 3054 )",30142,"(+/- 3368 )",25525,"(+/- 3143 )",36343,"(+/- 2796 )",32948,"(+/- 3400 )",28203,"(+/- 2414 )",30404,"(+/- 2835 )",30267,"(+/- 3024 )",26146,"(+/- 2599 )",23823,"(+/- 2491 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",135293,"(+/- 6218 )",139306,"(+/- 7163 )",88796,"(+/- 5164 )",120214,"(+/- 7175 )",157967,"(+/- 6148 )",129057,"(+/- 7207 )",114734,"(+/- 7264 )",167242,"(+/- 7970 )",132253,"(+/- 7111 )",73964,"(+/- 6101 )",143307,"(+/- 6943 )",57809,"(+/- 6018 )",128099,"(+/- 8373 )",150022,"(+/- 7580 )",140075,"(+/- 7323 )",117702,"(+/- 6997 )",96384,"(+/- 6315 )",126615,"(+/- 5834 )",158435,"(+/- 5632 )",123221,"(+/- 5962 )",169296,"(+/- 5720 )",153970,"(+/- 4915 )",154523,"(+/- 5196 )",140513,"(+/- 5182 )",110818,"(+/- 5147 )",136251,"(+/- 5487 )",158326,"(+/- 5462 )"
Education,"Educational Attainment","Some college, no degree",82659,"(+/- 4459 )",86375,"(+/- 5233 )",72384,"(+/- 4752 )",76955,"(+/- 4794 )",97829,"(+/- 5307 )",64317,"(+/- 5146 )",53688,"(+/- 4729 )",75303,"(+/- 4063 )",74244,"(+/- 4797 )",38422,"(+/- 3954 )",74386,"(+/- 5125 )",47027,"(+/- 5005 )",77838,"(+/- 6487 )",67684,"(+/- 5687 )",82556,"(+/- 6289 )",74601,"(+/- 5254 )",72043,"(+/- 5288 )",94336,"(+/- 5058 )",83869,"(+/- 3890 )",78319,"(+/- 4011 )",83487,"(+/- 4336 )",84882,"(+/- 4665 )",81662,"(+/- 3133 )",85711,"(+/- 4271 )",81006,"(+/- 4610 )",97666,"(+/- 5224 )",86257,"(+/- 4628 )"
Education,"Educational Attainment","Associate's degree",48625,"(+/- 3968 )",54004,"(+/- 3401 )",33595,"(+/- 3106 )",39185,"(+/- 3289 )",44997,"(+/- 4175 )",49956,"(+/- 4295 )",26640,"(+/- 2913 )",36954,"(+/- 3050 )",31652,"(+/- 3502 )",19093,"(+/- 3377 )",34630,"(+/- 2611 )",16478,"(+/- 2951 )",27136,"(+/- 3454 )",39905,"(+/- 4212 )",33053,"(+/- 4003 )",39056,"(+/- 4044 )",33124,"(+/- 2909 )",45681,"(+/- 4166 )",60699,"(+/- 4270 )",60498,"(+/- 3853 )",60767,"(+/- 3674 )",61898,"(+/- 3450 )",59985,"(+/- 3059 )",58746,"(+/- 2870 )",57841,"(+/- 3952 )",60988,"(+/- 3633 )",69402,"(+/- 3922 )"
Education,"Educational Attainment","Bachelor's degree",101992,"(+/- 5796 )",92645,"(+/- 5645 )",153703,"(+/- 5883 )",125644,"(+/- 5072 )",87711,"(+/- 5368 )",120015,"(+/- 5775 )",114388,"(+/- 5896 )",118758,"(+/- 6675 )",119032,"(+/- 5525 )",171734,"(+/- 8264 )",118146,"(+/- 6822 )",219156,"(+/- 9248 )",102505,"(+/- 8009 )",89411,"(+/- 4878 )",46764,"(+/- 4452 )",106463,"(+/- 5129 )",125355,"(+/- 5593 )",94974,"(+/- 4845 )",84415,"(+/- 4037 )",112428,"(+/- 4440 )",69030,"(+/- 3548 )",68580,"(+/- 3600 )",67370,"(+/- 3330 )",87176,"(+/- 3981 )",113317,"(+/- 4540 )",90583,"(+/- 5264 )",97145,"(+/- 5240 )"
Education,"Educational Attainment","Graduate or professional degree",89353,"(+/- 4874 )",65993,"(+/- 4594 )",140257,"(+/- 5487 )",96605,"(+/- 5218 )",48101,"(+/- 3622 )",81163,"(+/- 4776 )",65499,"(+/- 4098 )",74890,"(+/- 5007 )",88085,"(+/- 5222 )",161955,"(+/- 6900 )",78448,"(+/- 4964 )",198506,"(+/- 8998 )",73347,"(+/- 4842 )",52475,"(+/- 4321 )",19995,"(+/- 2609 )",102512,"(+/- 5572 )",120127,"(+/- 5577 )",80049,"(+/- 5255 )",74169,"(+/- 4075 )",90711,"(+/- 4764 )",51639,"(+/- 3331 )",54133,"(+/- 3297 )",64560,"(+/- 3602 )",68239,"(+/- 4125 )",87590,"(+/- 4339 )",64272,"(+/- 3958 )",75105,"(+/- 4289 )"
Education,"Educational Attainment","Percent high school graduate or higher",91.5,"(+/- 1.0 )",90.2,"(+/- 0.8 )",93.5,"(+/- 0.7 )",89.9,"(+/- 0.9 )",83.1,"(+/- 1.1 )",84.3,"(+/- 1.0 )",76.8,"(+/- 1.1 )",86.1,"(+/- 1.0 )",87.3,"(+/- 0.8 )",88.3,"(+/- 1.0 )",86.9,"(+/- 0.8 )",93.6,"(+/- 0.9 )",76.4,"(+/- 1.5 )",79.3,"(+/- 1.3 )",70.4,"(+/- 1.4 )",85.6,"(+/- 1.1 )",90.4,"(+/- 1.0 )",91.2,"(+/- 0.8 )",90.8,"(+/- 0.8 )",92.4,"(+/- 0.8 )",89.0,"(+/- 0.7 )",89.9,"(+/- 0.8 )",90.9,"(+/- 0.6 )",90.6,"(+/- 0.7 )",90.5,"(+/- 0.8 )",91.6,"(+/- 0.7 )",93.5,"(+/- 0.5 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",38.3,"(+/- 1.3 )",32.6,"(+/- 1.3 )",56.2,"(+/- 1.2 )",43.6,"(+/- 1.2 )",25.9,"(+/- 1.1 )",38.2,"(+/- 1.5 )",36.8,"(+/- 1.4 )",35.2,"(+/- 1.4 )",40.6,"(+/- 1.5 )",63.3,"(+/- 1.6 )",38.1,"(+/- 1.5 )",72.5,"(+/- 1.5 )",32.9,"(+/- 1.4 )",28.2,"(+/- 1.2 )",14.6,"(+/- 1.1 )",40.6,"(+/- 1.6 )",49.6,"(+/- 1.3 )",36.2,"(+/- 1.2 )",31.2,"(+/- 1.0 )",40.4,"(+/- 1.2 )",24.7,"(+/- 1.0 )",26.1,"(+/- 1.0 )",28.0,"(+/- 1.0 )",32.0,"(+/- 1.0 )",40.4,"(+/- 1.1 )",31.5,"(+/- 1.4 )",33.1,"(+/- 1.2 )"

"Source: 2019 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 01 Estimate","District 01 Flag","District 02 Estimate","District 02 Flag","District 03 Estimate","District 03 Flag","District 04 Estimate","District 04 Flag","District 05 Estimate","District 05 Flag","District 06 Estimate","District 06 Flag","District 07 Estimate","District 07 Flag","District 08 Estimate","District 08 Flag","District 09 Estimate","District 09 Flag","District 10 Estimate","District 10 Flag","District 11 Estimate","District 11 Flag","District 12 Estimate","District 12 Flag","District 13 Estimate","District 13 Flag","District 14 Estimate","District 14 Flag","District 15 Estimate","District 15 Flag","District 16 Estimate","District 16 Flag","District 17 Estimate","District 17 Flag","District 18 Estimate","District 18 Flag","District 19 Estimate","District 19 Flag","District 20 Estimate","District 20 Flag","District 21 Estimate","District 21 Flag","District 22 Estimate","District 22 Flag","District 23 Estimate","District 23 Flag","District 24 Estimate","District 24 Flag","District 25 Estimate","District 25 Flag","District 26 Estimate","District 26 Flag","District 27 Estimate","District 27 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",249934,G,261615,G,396898,G,278426,G,167660,G,188619,G,247727,G,159471,G,133076,G,858092,G,172204,G,1558850,G,160326,H,160824,G,139459,G,179554,G,355401,G,233275,G,171997,G,347157,G,184082,G,225594,G,222945,G,278093,G,357181,G,357561,G,215760,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",157,H,10,J,126,J,25,J,3,G,0,N,0,N,0,N,0,N,0,N,0,N,67,J,0,N,0,N,0,N,20,G,72,J,303,G,483,G,142,H,403,H,123,G,341,H,116,H,241,J,0,N,199,G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",110,H,10,J,0,N,0,N,0,N,0,N,0,N,0,N,0,N,9,G,0,N,28,J,0,N,0,N,0,N,0,N,0,N,135,H,329,G,560,H,672,G,235,H,615,H,159,H,31,H,89,H,649,H
Business,"Paid employees for pay period including March 12",Utilities,691,J,685,J,3065,J,866,J,360,H,150,J,1133,J,3093,G,86,J,1306,J,979,H,6510,J,291,J,3686,J,619,J,840,J,3521,J,1570,H,698,G,1536,H,1012,H,1076,J,829,H,4573,J,970,J,1556,G,700,G
Business,"Paid employees for pay period including March 12",Construction,21459,G,25591,G,19608,G,17059,G,8975,G,12588,G,17101,G,5373,G,4028,G,21029,G,12907,G,41733,G,2571,G,16613,G,6486,G,18239,G,21070,G,14084,G,10130,G,14795,G,9150,G,7761,G,8007,G,12798,G,13313,G,11237,G,13760,G
Business,"Paid employees for pay period including March 12",Manufacturing,17370,G,30443,G,12911,G,7402,G,3028,H,4414,G,9087,G,3051,G,1295,G,9173,G,1595,G,16817,G,297,G,4297,G,4989,G,5568,G,12231,G,17958,G,13614,G,25445,G,21088,G,29662,G,32741,G,28435,G,35732,G,29042,G,38201,G
Business,"Paid employees for pay period including March 12","Wholesale trade",15360,G,20685,G,23574,G,8443,G,3529,G,5842,G,12546,G,5032,G,2129,G,20918,G,3452,G,69994,G,754,G,5851,G,10584,G,4308,G,19062,G,12504,G,5279,G,13500,G,4694,G,7967,G,6149,G,15410,G,16245,G,18594,G,9442,G
Business,"Paid employees for pay period including March 12","Retail trade",39710,G,35719,G,40481,G,38810,G,20390,G,23628,G,24506,G,21675,G,14932,G,54974,G,24848,G,94264,G,15410,G,16309,G,18294,G,27948,G,37764,G,39031,G,28318,G,42811,G,35104,G,32038,G,31705,G,37748,G,40110,G,38666,G,38876,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",6074,G,12540,G,10008,G,10075,G,42184,G,2481,G,10746,H,8969,G,1417,H,11791,G,7076,G,17122,G,1764,J,18500,H,9170,H,7463,G,8732,G,9585,G,6311,G,11297,G,8075,G,7087,G,5543,G,10948,G,8042,G,13698,G,6485,G
Business,"Paid employees for pay period including March 12",Information,3515,G,4660,G,7714,H,4289,H,1337,G,2144,G,5219,G,3261,H,2729,J,77587,G,2219,G,127274,G,2376,G,2487,G,1718,H,3278,G,7504,G,4166,G,2473,G,8935,G,3391,G,4118,G,3344,G,5295,G,10409,H,5546,H,2700,G
Business,"Paid employees for pay period including March 12","Finance and insurance",7135,G,6396,G,30227,G,13368,G,2256,H,6657,H,8888,J,3546,H,2046,H,109181,G,4795,G,202320,G,1963,G,3092,H,1659,H,3961,H,21161,G,5855,G,5836,G,18979,G,4364,H,10769,G,5662,G,11480,G,12783,G,29866,G,5124,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",2497,G,3132,G,8699,G,4352,G,3123,G,4665,G,7296,G,3527,G,4157,H,24656,G,2681,G,58823,G,5194,G,4757,G,4698,G,6754,G,6746,G,3687,G,2005,G,4874,G,2154,G,2062,G,2409,G,3990,G,6515,G,5493,G,2850,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",16080,H,13595,G,32650,G,18963,G,3315,G,6973,G,13042,G,3953,H,4295,G,99573,G,5884,H,235142,G,2882,G,2830,G,2451,G,6366,G,24415,G,12908,G,5890,H,32331,G,4936,G,9764,G,6692,G,16089,G,26351,G,25441,G,7204,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",1549,G,3869,G,18091,G,3000,H,856,H,483,G,1186,H,661,G,1342,J,25035,G,308,G,65666,G,1067,H,1198,H,458,G,984,H,15337,G,1715,G,1724,H,9169,H,1965,G,3092,G,4497,G,4170,H,8503,H,10208,G,2563,G
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",12972,G,18056,G,26016,G,18239,G,8389,G,7544,G,8804,H,5654,G,3110,G,55456,G,7514,G,111855,G,3902,H,5033,G,6769,H,7962,G,22835,G,11938,G,5626,G,14798,G,6551,G,9996,G,7430,G,15457,G,26193,G,24746,G,8481,G
Business,"Paid employees for pay period including March 12","Educational services",3848,H,3672,G,11665,G,13097,G,7255,H,5147,G,11292,G,11461,G,6486,G,75920,G,8569,G,67038,H,23417,H,6616,G,9494,H,12664,G,17643,G,10950,G,8369,H,19379,H,4896,G,6594,G,27663,J,13874,H,33032,J,11483,G,4455,H
Business,"Paid employees for pay period including March 12","Health care and social assistance",56872,G,43263,G,97544,G,67887,G,36477,G,77449,G,69823,G,56588,G,62245,G,112619,G,62594,G,154142,G,77295,H,42894,G,45254,G,39554,G,83804,G,47934,G,38875,G,70129,G,41342,G,48748,G,41303,G,54408,G,72586,H,72132,G,31944,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",5041,G,3783,G,8276,G,5146,G,3075,H,1088,G,5120,G,4132,G,2869,H,26033,G,2820,H,47434,G,2324,G,3536,G,2754,H,5286,G,8392,G,4771,G,4036,G,8271,G,3370,G,3078,H,3238,G,4971,G,6798,G,5812,G,5631,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",28269,G,22152,G,28033,G,30575,G,15896,G,16746,G,28636,G,13453,G,11712,G,90362,G,14628,G,160518,G,12045,G,15362,G,8902,G,17498,G,26909,G,22435,G,24517,G,34700,G,23221,G,29694,G,26036,G,27212,G,28401,G,38933,G,26311,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",11206,G,13342,G,18096,G,16789,G,7201,G,10594,G,13267,G,6009,G,8164,G,42371,G,9321,G,81921,G,6761,H,7734,G,5155,G,10778,G,18065,G,11720,G,7454,G,15491,G,7676,G,11706,H,8728,G,10936,G,10911,G,14995,G,10171,G
Business,"Paid employees for pay period including March 12","Industries not classified",19,J,12,G,59,H,20,J,11,G,24,H,33,H,31,G,30,J,99,H,14,J,182,G,13,G,19,J,5,G,82,G,44,J,26,J,30,G,15,J,18,J,24,J,13,J,24,H,15,J,16,J,14,G
Business,"Annual payroll ($1,000)","Total for all sectors",13922197,G,13336269,G,26310487,G,13814383,G,8181140,G,7986153,G,11464010,G,6600554,G,5624754,G,84633647,G,7481663,G,195064432,G,10104718,H,8374013,G,6685963,G,8884195,G,25109044,G,11164283,G,7031164,G,18414335,G,7420098,G,9341864,G,9504760,G,13150691,G,17264961,G,17061662,G,9660179,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",7100,G,298,J,4718,H,1873,J,75,J,0,N,0,N,0,N,0,N,0,N,0,N,3483,J,0,N,0,N,0,N,898,G,2989,H,12010,G,20975,G,8070,H,18201,G,4364,G,13783,H,3169,G,14609,J,0,N,6534,H
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",10603,H,337,H,0,N,0,N,0,N,0,N,0,N,0,N,0,N,169,G,0,N,9395,J,0,N,0,N,0,N,0,N,0,N,7869,G,21009,G,46503,H,38366,G,12177,H,55318,H,11519,H,1792,J,6858,J,42441,H
Business,"Annual payroll ($1,000)",Utilities,70786,J,80438,J,348767,J,91321,J,40073,H,16776,J,131798,J,298089,G,5923,J,170155,H,104001,H,775627,J,33387,J,429341,J,71697,J,95801,J,480496,J,182243,H,74164,G,172882,G,98156,H,91408,J,79699,H,523097,J,91462,H,130523,G,65426,H
Business,"Annual payroll ($1,000)",Construction,1410646,G,1932649,G,1458353,G,1346541,G,637978,G,839444,G,1075906,G,255214,G,210809,G,1934842,G,819863,G,3966831,G,163334,G,1385391,G,460053,G,1425651,G,1556343,G,897383,G,631811,G,1093013,G,594436,G,498216,G,483370,G,863723,G,861245,G,726310,G,895910,G
Business,"Annual payroll ($1,000)",Manufacturing,988937,G,1826811,G,848926,G,410039,G,146439,G,239399,H,388034,G,174233,G,55474,G,398877,G,77017,G,993260,G,9010,G,248390,G,241026,G,321086,G,868394,G,1348360,H,761357,G,2003433,G,1173767,G,1636903,G,1855504,G,1809312,G,2189791,G,1870555,G,2361255,G
Business,"Annual payroll ($1,000)","Wholesale trade",1103006,G,1362065,G,2002940,G,553041,G,209051,G,258982,G,608988,G,208988,G,104595,G,1745307,G,210556,G,6628579,G,48264,H,480329,G,706033,G,287483,G,2668475,H,767588,G,264921,G,923549,G,256865,G,407287,G,306264,G,967832,G,1167777,G,1279385,G,592167,G
Business,"Annual payroll ($1,000)","Retail trade",1324256,G,1125100,G,1519548,G,1210203,G,578302,G,707635,G,823048,G,612377,G,453755,G,2291900,G,709777,G,4288454,G,423254,G,519674,G,545127,G,906894,G,1264918,G,1148281,G,840920,G,1302441,G,982499,G,876187,G,850137,G,1039268,G,1080171,G,1000658,G,1066871,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",266044,G,613222,G,476242,G,523314,G,2886109,G,90410,G,426499,H,344018,G,44635,G,555472,G,387699,G,1285225,H,54420,J,1174786,J,398456,H,331926,G,488692,H,416587,G,252929,G,511821,G,308964,G,292642,G,268674,G,483151,G,324278,G,653772,G,270787,G
Business,"Annual payroll ($1,000)",Information,231348,G,478651,G,721046,H,330328,H,93429,G,101493,G,610912,G,234943,H,149168,J,12472858,G,109227,G,19772990,G,134404,G,163282,G,112717,H,242767,H,669746,G,279654,G,106182,G,683838,G,142705,G,178912,G,160338,G,295442,G,736867,G,340141,G,118917,G
Business,"Annual payroll ($1,000)","Finance and insurance",1998102,H,442205,G,3013215,G,1392070,G,100626,H,507676,H,983075,J,233273,H,128607,H,27896687,G,461976,G,65316953,G,99164,G,171967,H,78184,H,447184,H,3415239,H,406819,G,345101,G,1646824,G,251616,H,717577,G,346142,G,891136,G,1099590,G,2160692,G,294247,G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",145971,G,197519,G,633781,G,278843,G,145504,G,228537,G,340123,G,198930,G,156874,G,1951768,G,116622,G,6082504,G,216423,G,210857,G,179922,G,361431,G,415848,G,199618,G,82127,G,228410,G,82043,G,73826,G,88826,G,185882,G,321291,G,229386,G,110609,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",1056922,H,926554,G,2664985,G,1395606,G,157636,G,375560,G,907541,G,214369,G,226437,G,11818540,G,327300,G,32832218,G,166309,G,147270,G,123742,G,444732,G,2482292,G,1000693,H,304051,G,2632496,G,240619,G,561576,G,411390,H,1043851,G,1768437,G,1621065,G,426958,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",122916,G,340609,H,2117599,G,279513,H,57789,G,29327,G,105915,H,74285,G,38842,J,3342479,G,20793,H,12334375,G,75756,H,103213,H,39773,G,119132,H,2627449,H,124879,G,114833,H,752232,H,117928,H,240007,G,763113,H,322672,H,726099,H,839494,G,483753,H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",643902,G,711098,G,1209967,G,799078,G,338663,G,386687,H,339819,G,205574,G,111010,G,3536062,G,293465,G,7022987,G,150249,H,244168,G,264241,H,366674,G,1048812,G,457220,G,218990,G,568279,G,236043,G,372826,G,263521,G,533143,G,1119577,G,783092,G,363049,G
Business,"Annual payroll ($1,000)","Educational services",115676,H,93735,G,437289,G,546482,G,274383,H,179805,G,444882,G,504508,H,237428,G,4271444,H,290297,G,4273501,H,2448957,J,333362,G,418540,G,563852,G,594525,G,312242,G,289410,H,799980,G,155524,G,230304,H,1034742,J,523291,H,1580070,J,331386,G,115128,H
Business,"Annual payroll ($1,000)","Health care and social assistance",3125286,G,2216242,G,7191762,H,3150358,G,1639951,G,3288504,G,2810931,G,2170700,G,3111396,G,4929010,G,2939048,G,13453000,H,5436666,J,1759687,G,2245736,G,1937267,G,4865437,G,2573299,G,1790880,G,3470634,G,1885174,G,2194428,G,1710345,G,2734972,G,3150815,H,3681101,G,1319039,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",209239,G,83702,G,314304,G,261521,H,163657,H,30330,G,256823,G,346191,H,111927,G,1551431,G,67651,H,3803756,G,124857,G,335815,J,411625,J,243009,G,242092,G,133723,G,131538,G,201373,G,89965,G,88577,G,87529,G,85546,G,134052,G,210478,J,384031,J
Business,"Annual payroll ($1,000)","Accommodation and food services",743271,G,477437,G,715852,G,719340,G,472632,G,374627,G,799945,G,335482,G,261747,G,3376146,G,310548,G,6586036,G,294651,G,401925,G,225815,G,408086,G,701093,G,484839,G,578209,G,735236,G,528394,G,592842,H,512727,G,511613,G,542092,G,758951,G,474262,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",347317,G,427248,G,619398,G,522111,G,238355,G,329991,G,408203,G,187221,G,215320,G,2385541,G,235175,G,5622243,G,225125,G,263723,G,163128,G,378055,G,710100,G,409754,G,200769,G,632479,G,218361,G,270952,G,213094,G,321030,G,354051,G,436893,G,268243,G
Business,"Annual payroll ($1,000)","Industries not classified",869,H,349,J,2998,H,838,H,488,G,934,H,1552,G,2011,H,799,G,4959,G,610,G,13015,G,486,H,595,G,148,G,2200,G,2651,G,1222,G,988,G,842,G,472,G,853,H,244,G,1042,G,895,G,734,H,552,J
Business,"Total Establishments","Total for all sectors",23463,X,20970,X,30281,X,24962,X,11878,X,19471,X,23283,X,12146,X,13421,X,39903,X,16692,X,68539,X,10370,X,12621,X,9438,X,16224,X,26624,X,19610,X,16928,X,19143,X,15324,X,14013,X,14157,X,16186,X,17032,X,17388,X,16355,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",62,X,4,X,22,X,3,X,3,X,0,X,0,X,0,X,0,X,0,X,0,X,7,X,0,X,0,X,0,X,4,X,18,X,72,X,93,X,9,X,114,X,44,X,44,X,26,X,10,X,0,X,44,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",11,X,4,X,0,X,0,X,0,X,0,X,0,X,0,X,0,X,3,X,0,X,3,X,0,X,0,X,0,X,0,X,0,X,10,X,35,X,14,X,39,X,21,X,58,X,11,X,4,X,5,X,27,X
Business,"Total Establishments",Utilities,40,X,18,X,37,X,20,X,13,X,7,X,22,X,14,X,4,X,27,X,11,X,45,X,8,X,14,X,6,X,10,X,44,X,35,X,47,X,38,X,74,X,36,X,47,X,48,X,23,X,15,X,52,X
