cdTopic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE","District 09 Estimate","District 09 MOE","District 10 Estimate","District 10 MOE","District 11 Estimate","District 11 MOE","District 12 Estimate","District 12 MOE","District 13 Estimate","District 13 MOE","District 14 Estimate","District 14 MOE","District 15 Estimate","District 15 MOE","District 16 Estimate","District 16 MOE","District 17 Estimate","District 17 MOE","District 18 Estimate","District 18 MOE","District 19 Estimate","District 19 MOE","District 20 Estimate","District 20 MOE","District 21 Estimate","District 21 MOE","District 22 Estimate","District 22 MOE","District 23 Estimate","District 23 MOE","District 24 Estimate","District 24 MOE","District 25 Estimate","District 25 MOE","District 26 Estimate","District 26 MOE","District 27 Estimate","District 27 MOE"
Education,"School Enrollment","High school (grades 9-12)",35634,"(+/- 2250 )",35867,"(+/- 3188 )",32943,"(+/- 2753 )",36652,"(+/- 3375 )",32732,"(+/- 3172 )",34740,"(+/- 2784 )",36747,"(+/- 3173 )",37223,"(+/- 2779 )",53301,"(+/- 5153 )",40460,"(+/- 3828 )",31011,"(+/- 3536 )",37721,"(+/- 2673 )",24030,"(+/- 2407 )",40433,"(+/- 3294 )",43439,"(+/- 4019 )",38233,"(+/- 3741 )",30243,"(+/- 3241 )",34993,"(+/- 4081 )",34903,"(+/- 3481 )",44975,"(+/- 4646 )",31392,"(+/- 3377 )",37494,"(+/- 4134 )",36805,"(+/- 4038 )",34308,"(+/- 4009 )",39621,"(+/- 3275 )",41930,"(+/- 3094 )",35943,"(+/- 4037 )"
Education,"School Enrollment","College or graduate school",45895,"(+/- 3744 )",45003,"(+/- 4626 )",79218,"(+/- 4413 )",50679,"(+/- 4481 )",63367,"(+/- 4672 )",37564,"(+/- 3471 )",83577,"(+/- 6190 )",40250,"(+/- 4262 )",60473,"(+/- 6008 )",56896,"(+/- 5963 )",25533,"(+/- 3185 )",37303,"(+/- 3239 )",45080,"(+/- 4367 )",62046,"(+/- 4492 )",49738,"(+/- 4478 )",34497,"(+/- 3755 )",33000,"(+/- 4517 )",40777,"(+/- 4730 )",33543,"(+/- 3678 )",49068,"(+/- 5145 )",43682,"(+/- 3727 )",45874,"(+/- 4487 )",56529,"(+/- 4432 )",51879,"(+/- 4569 )",49221,"(+/- 4776 )",52638,"(+/- 4717 )",73957,"(+/- 5777 )"
Education,"Educational Attainment","Population 25 years and over",553521,"(+/- 2673 )",510536,"(+/- 6761 )",512176,"(+/- 5507 )",591928,"(+/- 10129 )",488838,"(+/- 10436 )",592738,"(+/- 7309 )",563410,"(+/- 11523 )",586059,"(+/- 3420 )",631835,"(+/- 14473 )",555328,"(+/- 13139 )",640773,"(+/- 9511 )",600651,"(+/- 6725 )",564546,"(+/- 6804 )",569987,"(+/- 10033 )",562601,"(+/- 14970 )",655302,"(+/- 8864 )",616575,"(+/- 10466 )",594935,"(+/- 8317 )",644980,"(+/- 7839 )",539949,"(+/- 13616 )",594312,"(+/- 9769 )",575156,"(+/- 10478 )",539304,"(+/- 8438 )",524113,"(+/- 14829 )",573976,"(+/- 13550 )",541253,"(+/- 13193 )",559720,"(+/- 13052 )"
Education,"Educational Attainment","Less than 9th grade",14768,"(+/- 2220 )",17384,"(+/- 2282 )",13852,"(+/- 2004 )",13470,"(+/- 3121 )",20611,"(+/- 3474 )",16024,"(+/- 2225 )",15386,"(+/- 3554 )",12323,"(+/- 2612 )",31815,"(+/- 4426 )",28192,"(+/- 4721 )",16995,"(+/- 3387 )",15597,"(+/- 2287 )",17138,"(+/- 2770 )",27501,"(+/- 3460 )",24903,"(+/- 3813 )",24240,"(+/- 3743 )",25452,"(+/- 3615 )",20877,"(+/- 3037 )",28500,"(+/- 4202 )",41942,"(+/- 6142 )",38873,"(+/- 4750 )",20440,"(+/- 2531 )",19033,"(+/- 3320 )",54829,"(+/- 5997 )",60456,"(+/- 5063 )",46688,"(+/- 5503 )",45475,"(+/- 5589 )"
Education,"Educational Attainment","9th to 12th grade, no diploma",38533,"(+/- 3660 )",44316,"(+/- 3960 )",33129,"(+/- 3257 )",25176,"(+/- 3697 )",49858,"(+/- 4718 )",35509,"(+/- 3718 )",25064,"(+/- 3754 )",33804,"(+/- 4553 )",49974,"(+/- 5696 )",48537,"(+/- 5602 )",47701,"(+/- 4704 )",37608,"(+/- 3551 )",36742,"(+/- 3882 )",34793,"(+/- 4089 )",44800,"(+/- 4511 )",33228,"(+/- 4015 )",45839,"(+/- 4261 )",37297,"(+/- 4385 )",37033,"(+/- 5053 )",48844,"(+/- 4958 )",27797,"(+/- 3295 )",25896,"(+/- 4240 )",22816,"(+/- 3932 )",51717,"(+/- 5134 )",76480,"(+/- 7024 )",51662,"(+/- 4782 )",37718,"(+/- 5149 )"
Education,"Educational Attainment","High school graduate (includes equivalency)",160442,"(+/- 6369 )",165305,"(+/- 6588 )",148727,"(+/- 6712 )",138133,"(+/- 7771 )",163634,"(+/- 7982 )",197100,"(+/- 7711 )",125062,"(+/- 9365 )",164808,"(+/- 7410 )",191768,"(+/- 10098 )",140154,"(+/- 8812 )",208826,"(+/- 10692 )",190138,"(+/- 6562 )",150542,"(+/- 7590 )",147122,"(+/- 8365 )",171666,"(+/- 10613 )",187569,"(+/- 8168 )",215372,"(+/- 8129 )",164503,"(+/- 8923 )",180760,"(+/- 8732 )",186716,"(+/- 9848 )",141562,"(+/- 7486 )",130834,"(+/- 7238 )",124737,"(+/- 8034 )",172797,"(+/- 9956 )",157087,"(+/- 10573 )",149025,"(+/- 8647 )",121733,"(+/- 8180 )"
Education,"Educational Attainment","Some college, no degree",131520,"(+/- 5358 )",110461,"(+/- 5672 )",104942,"(+/- 6170 )",109736,"(+/- 6982 )",113242,"(+/- 6670 )",130301,"(+/- 7246 )",98517,"(+/- 6079 )",126068,"(+/- 7127 )",123935,"(+/- 10226 )",105840,"(+/- 7595 )",149284,"(+/- 8457 )",123410,"(+/- 6383 )",118508,"(+/- 5779 )",92696,"(+/- 5476 )",116385,"(+/- 5868 )",129504,"(+/- 7040 )",130653,"(+/- 6514 )",121560,"(+/- 6807 )",122604,"(+/- 6208 )",99084,"(+/- 6662 )",110270,"(+/- 6257 )",109490,"(+/- 7507 )",94282,"(+/- 6101 )",91328,"(+/- 6361 )",75523,"(+/- 6300 )",84107,"(+/- 6448 )",78131,"(+/- 5932 )"
Education,"Educational Attainment","Associate's degree",59097,"(+/- 4337 )",47262,"(+/- 3864 )",57599,"(+/- 3819 )",57408,"(+/- 5658 )",41905,"(+/- 3792 )",66868,"(+/- 4313 )",67667,"(+/- 6305 )",70383,"(+/- 4966 )",72292,"(+/- 6831 )",51722,"(+/- 4842 )",67670,"(+/- 5958 )",63512,"(+/- 4096 )",55272,"(+/- 3817 )",48605,"(+/- 3842 )",59950,"(+/- 4665 )",63871,"(+/- 5166 )",57642,"(+/- 5092 )",58445,"(+/- 5098 )",57985,"(+/- 5358 )",50810,"(+/- 3976 )",55496,"(+/- 4247 )",49233,"(+/- 3597 )",59215,"(+/- 5696 )",46696,"(+/- 4863 )",50136,"(+/- 4919 )",55492,"(+/- 4562 )",46494,"(+/- 4841 )"
Education,"Educational Attainment","Bachelor's degree",96768,"(+/- 5060 )",73936,"(+/- 4690 )",89186,"(+/- 6095 )",160218,"(+/- 9345 )",62225,"(+/- 4711 )",93171,"(+/- 5972 )",151009,"(+/- 7359 )",112234,"(+/- 5770 )",107841,"(+/- 8573 )",117839,"(+/- 8079 )",90750,"(+/- 6317 )",110689,"(+/- 6066 )",122106,"(+/- 5517 )",133905,"(+/- 6934 )",97213,"(+/- 5983 )",130332,"(+/- 6574 )",88615,"(+/- 5597 )",117810,"(+/- 7474 )",133448,"(+/- 6737 )",75553,"(+/- 6335 )",131783,"(+/- 6647 )",146139,"(+/- 7941 )",135423,"(+/- 7504 )",67739,"(+/- 5002 )",95594,"(+/- 6125 )",106348,"(+/- 8222 )",134769,"(+/- 6906 )"
Education,"Educational Attainment","Graduate or professional degree",52393,"(+/- 3629 )",51872,"(+/- 4246 )",64741,"(+/- 4173 )",87787,"(+/- 5655 )",37363,"(+/- 2978 )",53765,"(+/- 4279 )",80705,"(+/- 5527 )",66439,"(+/- 4492 )",54210,"(+/- 5800 )",63044,"(+/- 6739 )",59547,"(+/- 4943 )",59697,"(+/- 4591 )",64238,"(+/- 4539 )",85365,"(+/- 4774 )",47684,"(+/- 3974 )",86558,"(+/- 4549 )",53002,"(+/- 3835 )",74443,"(+/- 5525 )",84650,"(+/- 5079 )",37000,"(+/- 3856 )",88531,"(+/- 4856 )",93124,"(+/- 5411 )",83798,"(+/- 5025 )",39007,"(+/- 4254 )",58700,"(+/- 5616 )",47931,"(+/- 4478 )",95400,"(+/- 6092 )"
Education,"Educational Attainment","Percent high school graduate or higher",90.4,"(+/- 0.8 )",87.9,"(+/- 1.0 )",90.8,"(+/- 0.7 )",93.5,"(+/- 0.8 )",85.6,"(+/- 1.2 )",91.3,"(+/- 0.8 )",92.8,"(+/- 0.9 )",92.1,"(+/- 0.9 )",87.1,"(+/- 1.1 )",86.2,"(+/- 1.2 )",89.9,"(+/- 1.0 )",91.1,"(+/- 0.7 )",90.5,"(+/- 0.8 )",89.1,"(+/- 0.9 )",87.6,"(+/- 0.9 )",91.2,"(+/- 0.9 )",88.4,"(+/- 0.9 )",90.2,"(+/- 0.8 )",89.8,"(+/- 0.9 )",83.2,"(+/- 1.5 )",88.8,"(+/- 0.9 )",91.9,"(+/- 0.8 )",92.2,"(+/- 1.0 )",79.7,"(+/- 1.4 )",76.1,"(+/- 1.3 )",81.8,"(+/- 1.2 )",85.1,"(+/- 1.3 )"
Education,"Educational Attainment","Percent bachelor's degree or higher",26.9,"(+/- 1.1 )",24.6,"(+/- 1.1 )",30.1,"(+/- 1.3 )",41.9,"(+/- 1.7 )",20.4,"(+/- 1.0 )",24.8,"(+/- 1.3 )",41.1,"(+/- 1.5 )",30.5,"(+/- 1.3 )",25.6,"(+/- 1.5 )",32.6,"(+/- 1.6 )",23.5,"(+/- 1.2 )",28.4,"(+/- 1.1 )",33.0,"(+/- 1.3 )",38.5,"(+/- 1.4 )",25.8,"(+/- 1.4 )",33.1,"(+/- 1.0 )",23.0,"(+/- 1.0 )",32.3,"(+/- 1.3 )",33.8,"(+/- 1.2 )",20.8,"(+/- 1.2 )",37.1,"(+/- 1.3 )",41.6,"(+/- 1.4 )",40.6,"(+/- 1.6 )",20.4,"(+/- 1.1 )",26.9,"(+/- 1.4 )",28.5,"(+/- 1.6 )",41.1,"(+/- 1.4 )"

"Source: 2019 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 01 Estimate","District 01 Flag","District 02 Estimate","District 02 Flag","District 03 Estimate","District 03 Flag","District 04 Estimate","District 04 Flag","District 05 Estimate","District 05 Flag","District 06 Estimate","District 06 Flag","District 07 Estimate","District 07 Flag","District 08 Estimate","District 08 Flag","District 09 Estimate","District 09 Flag","District 10 Estimate","District 10 Flag","District 11 Estimate","District 11 Flag","District 12 Estimate","District 12 Flag","District 13 Estimate","District 13 Flag","District 14 Estimate","District 14 Flag","District 15 Estimate","District 15 Flag","District 16 Estimate","District 16 Flag","District 17 Estimate","District 17 Flag","District 18 Estimate","District 18 Flag","District 19 Estimate","District 19 Flag","District 20 Estimate","District 20 Flag","District 21 Estimate","District 21 Flag","District 22 Estimate","District 22 Flag","District 23 Estimate","District 23 Flag","District 24 Estimate","District 24 Flag","District 25 Estimate","District 25 Flag","District 26 Estimate","District 26 Flag","District 27 Estimate","District 27 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",227863,G,174249,G,233756,G,388569,G,235836,G,196324,G,369213,G,238227,G,213454,G,528942,G,153778,G,179174,G,326415,G,449583,G,280978,G,247807,G,146167,G,245475,G,327215,G,274121,G,212081,G,376738,G,307760,G,220078,G,354580,G,137960,G,349245,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",233,H,1276,G,672,G,372,G,203,G,93,H,52,J,678,G,324,G,127,H,109,J,62,J,45,H,14,J,65,J,1334,J,546,H,403,H,44,J,357,G,344,H,50,J,54,J,8,J,291,G,287,G,29,H
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",109,G,149,H,246,H,8,J,102,H,14,G,0,N,28,J,227,G,0,N,362,H,0,N,0,N,4,J,129,H,154,H,475,J,101,J,201,G,52,H,0,N,17,J,0,N,4,J,658,H,125,G,3,J
Business,"Paid employees for pay period including March 12",Utilities,2224,H,1222,G,1161,J,238,J,462,H,594,H,1120,J,418,J,285,H,450,J,1619,H,1169,G,1214,J,1498,J,339,H,767,G,1112,H,4843,J,878,J,1219,J,234,J,104,G,595,J,390,H,1247,J,1244,H,850,J
Business,"Paid employees for pay period including March 12",Construction,15374,G,10815,G,13014,G,24971,G,18073,G,14274,G,27680,G,15635,G,13358,G,26049,G,13319,G,12677,G,15943,G,22787,G,22527,G,19710,G,13038,G,16337,G,34285,G,22594,G,14334,G,21088,G,12016,G,8425,G,22691,G,10043,G,9302,G
Business,"Paid employees for pay period including March 12",Manufacturing,8150,G,11712,G,13423,G,16654,G,13752,G,11324,G,9779,G,17732,G,11109,G,22474,G,7302,G,8318,G,27582,G,13315,G,16853,G,13616,G,9030,H,9854,G,8154,G,15933,G,3182,G,10152,G,5494,G,11998,G,20642,G,4091,G,2690,G
Business,"Paid employees for pay period including March 12","Wholesale trade",6171,G,5410,G,8071,G,18344,G,10969,G,5072,G,13120,G,5283,G,5978,H,25098,G,3088,G,5189,G,11809,G,20399,G,18606,G,8921,G,4672,G,7111,G,9807,G,22641,G,4709,G,18399,G,13546,G,17163,G,40253,G,7050,G,7231,G
Business,"Paid employees for pay period including March 12","Retail trade",38507,G,30329,G,40047,G,47157,G,35296,G,35697,G,44954,G,38593,G,34974,G,62201,G,29753,G,35819,G,41032,G,42269,G,41386,G,45405,G,30713,G,38193,G,56875,G,35780,G,35726,G,49242,G,57641,G,28410,G,41837,G,27760,G,43965,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",5656,G,4682,H,8500,G,27244,G,14487,G,3311,G,4343,G,6297,H,9900,G,32271,G,3938,G,2284,G,4847,G,12638,H,17203,G,6741,H,4146,H,7159,G,7227,G,12913,G,3448,G,9573,G,17311,G,8495,G,52103,G,3372,G,8433,H
Business,"Paid employees for pay period including March 12",Information,2797,H,3356,G,4187,G,5841,G,7313,H,3997,G,15280,G,4014,G,3296,G,11918,H,3027,H,2463,G,10291,H,13149,G,5566,H,3954,G,1907,G,3793,H,5272,G,11862,J,4331,H,11226,G,10162,H,3458,H,12138,H,1511,H,7771,G
Business,"Paid employees for pay period including March 12","Finance and insurance",13473,H,5567,G,7013,G,34845,G,13654,H,6470,G,29735,G,6425,G,6234,H,10074,G,3492,G,7881,H,23137,H,42921,G,19405,G,7853,G,3864,G,7554,G,8816,G,8635,G,6128,G,19616,G,13916,G,4303,G,13582,G,5174,H,26620,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",5630,G,3243,G,3980,G,7607,G,4274,G,3860,G,7369,G,4458,G,7546,H,18925,G,5112,H,3116,H,8082,G,10254,G,5505,G,5506,G,2706,G,5450,G,10713,G,5618,G,6040,G,12307,G,9714,G,4760,G,8318,G,3826,G,10517,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",17190,G,12702,G,11317,G,25328,G,12663,G,9475,G,37214,G,22034,G,9637,H,31890,G,4372,G,12021,G,21810,G,49660,G,15314,H,15374,G,5165,G,16546,G,17731,G,16677,G,13105,G,38542,G,20739,G,12896,G,16400,G,7222,G,41566,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",1761,H,997,G,2274,H,10732,G,2955,G,1399,J,12736,G,4064,H,2582,H,19526,G,721,H,1877,H,10783,G,14795,H,10652,H,4721,H,976,J,5054,G,4279,G,3202,G,3054,G,13077,H,7497,H,2150,G,6880,H,2332,H,7390,H
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",14653,G,7551,G,14360,G,30839,G,20952,G,10195,G,35714,G,16578,G,11456,G,40526,G,7723,G,10680,G,23047,G,54074,G,19318,G,16163,G,7478,G,22232,G,21490,G,33716,G,14901,G,30832,G,20470,G,13984,G,32019,G,7485,G,22437,G
Business,"Paid employees for pay period including March 12","Educational services",5958,H,2088,G,4099,G,7416,G,4222,G,8761,G,10792,G,6282,H,4049,G,5372,G,1824,G,3889,G,6264,G,10720,G,6483,G,5158,G,1308,G,4536,G,3904,G,7942,H,4850,G,9385,G,11231,H,16068,H,5052,G,3133,G,15850,H
Business,"Paid employees for pay period including March 12","Health care and social assistance",36171,G,32015,G,57401,G,56099,G,34764,G,35351,G,56506,G,42564,G,29167,G,40641,G,38160,G,35912,G,60169,G,68496,G,38689,G,43775,G,28761,G,43465,G,53346,G,40876,G,42412,G,51535,G,38240,G,51446,G,33537,G,18746,G,56025,H
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",3386,G,2738,G,3346,G,6629,G,4452,G,5406,H,5684,H,5761,G,9095,H,62695,G,2049,G,2933,G,6400,G,13503,H,3723,G,6232,G,3065,G,9347,G,12352,G,4244,G,9252,G,10477,G,7480,G,4776,G,4575,G,3086,G,8133,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",39032,G,28459,G,29475,G,51899,G,25441,G,31055,G,39240,G,29997,G,35272,G,101739,G,20241,G,24958,G,39232,G,42768,G,28283,G,31350,G,19824,G,31558,G,55956,G,19862,G,33822,G,53489,G,47744,G,21174,G,32356,G,26014,G,66067,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",11362,G,9925,G,11154,G,16293,G,11785,G,9961,G,17850,G,11374,G,18953,G,16462,G,7562,G,7885,G,14694,G,16250,G,10922,G,11044,G,7371,G,11891,G,15874,G,9985,G,12147,G,17582,G,13833,G,10161,G,9986,H,5442,G,14317,G
Business,"Paid employees for pay period including March 12","Industries not classified",26,G,13,J,16,J,53,J,17,J,15,J,43,H,12,J,12,J,43,J,5,G,26,J,31,G,69,H,10,J,29,G,10,J,48,J,11,J,13,J,56,J,45,J,38,H,9,G,15,J,17,G,49,J
Business,"Annual payroll ($1,000)","Total for all sectors",9429858,G,7191365,G,9484333,G,18918350,G,11281462,G,7309862,G,19425204,G,10858649,G,8371062,G,24376813,G,5630718,G,7175920,G,16906515,G,25054159,G,12504611,G,10865074,G,5504508,G,11617998,G,14736409,G,13929649,G,9244212,G,19913845,G,16052154,G,10722129,G,17146238,G,5210268,G,21817234,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",7411,H,57185,G,25606,G,25710,G,9009,G,2158,H,2932,J,17341,G,8907,G,6214,H,3280,H,2612,H,1661,G,1371,H,2564,G,34539,J,16853,H,13744,H,1539,H,6921,G,16494,G,2289,G,2227,H,301,H,6609,G,7450,G,1241,H
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",5932,G,7102,G,15177,G,169,J,9130,J,479,H,0,N,1413,G,14468,G,0,N,24957,H,0,N,0,N,115,J,7508,G,12052,H,36781,J,6924,H,11949,G,4555,H,0,N,1367,J,0,N,31,J,55651,H,8085,G,155,J
Business,"Annual payroll ($1,000)",Utilities,178033,H,103245,H,102785,J,25788,J,46578,H,62081,H,86543,J,43577,J,26613,H,42934,J,151241,H,79246,H,128343,J,181938,J,33503,H,86394,G,100535,H,789655,J,87315,J,125072,J,25111,J,10051,H,63030,J,46621,H,132250,J,159400,J,80544,J
Business,"Annual payroll ($1,000)",Construction,727277,G,471804,G,576189,G,1416049,G,974036,H,616342,G,1557755,G,734150,G,627572,G,1553790,G,599596,G,587107,G,842666,G,1330039,G,1208508,G,1013597,G,588110,G,759553,G,1776044,G,1347687,G,734751,G,1226608,G,663944,G,414778,G,1174363,G,440039,G,508211,G
Business,"Annual payroll ($1,000)",Manufacturing,530481,G,602584,G,714741,G,1061898,G,813511,G,556385,G,487474,G,1431841,G,714126,G,1448599,G,346760,G,472192,G,1725864,G,798298,G,912659,G,760690,G,468300,H,555265,G,422011,G,859369,G,152053,G,522164,G,335201,H,494966,G,988894,G,203857,G,134427,G
Business,"Annual payroll ($1,000)","Wholesale trade",336996,G,311226,G,493406,G,1118976,G,652634,G,271831,G,1039889,H,338699,G,336791,G,1474640,G,134738,G,309845,G,785134,G,1361295,G,1059411,G,525479,G,242219,G,482182,G,752553,H,1514653,G,306481,G,1468671,G,933029,G,958596,G,2444160,G,312234,G,608639,G
Business,"Annual payroll ($1,000)","Retail trade",1076012,G,814285,G,1071090,G,1305008,G,1008250,G,975193,G,1387979,G,1031697,G,913681,G,1731648,G,807590,G,1009752,G,1257603,G,1279960,G,1234964,G,1291240,G,839228,G,1092952,G,1741883,G,1178456,G,1097308,G,1635435,G,1771856,G,928570,G,1237566,G,762423,G,1361147,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",269441,G,203729,H,377396,H,985625,G,838423,G,133882,G,183453,G,284291,G,409690,G,1785311,G,177343,G,92257,G,195457,G,718667,H,750065,G,289306,G,186795,H,338131,G,323744,G,780242,G,111573,G,458010,G,1063632,G,376503,G,3169792,H,140259,G,614205,H
Business,"Annual payroll ($1,000)",Information,149404,G,222495,G,246702,G,461442,G,880890,G,151257,G,1170932,G,262247,G,272821,H,882451,G,144727,H,148381,G,795261,H,1065934,G,412720,H,267089,G,76372,G,273240,H,337544,G,1598274,J,245368,G,978589,G,1561896,H,225883,G,1045584,G,81627,H,891662,G
Business,"Annual payroll ($1,000)","Finance and insurance",849770,H,389802,G,426588,G,3191548,G,1033400,H,410472,G,2331947,G,473480,G,436578,H,846001,H,215207,G,421506,H,2142028,H,3780533,G,1298925,G,744760,G,225757,G,752173,G,826614,G,652945,G,622531,G,2218764,G,1115920,G,315132,H,1048709,G,317019,H,3632937,G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",234607,G,126290,G,148061,G,395270,G,239565,G,144310,G,364302,G,176033,G,268280,H,1225946,G,136109,H,115288,G,346319,G,567736,G,258823,G,263413,G,96198,G,285766,G,630773,H,278735,G,330118,G,677332,G,467914,G,243770,G,391559,G,146835,G,662825,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",1219772,G,956519,G,644775,G,1681833,G,1057238,G,606989,G,2919590,G,1741715,G,739116,H,2653052,G,199802,G,753975,G,1493025,G,4292928,G,903262,G,871946,G,247154,G,1187762,G,1415576,G,1083229,G,1040622,G,2717818,G,1547588,G,920471,G,945720,G,323508,G,4320690,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",108686,H,64053,G,150447,G,991170,G,233571,G,187247,J,1199442,G,415902,H,145416,H,1870471,G,46974,H,107958,G,1111007,G,1270945,H,739311,H,533361,G,57655,H,604911,G,337996,G,272350,G,306765,H,1315074,G,771312,H,181214,G,702341,H,172894,G,911936,G
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",492328,G,244992,G,438900,G,1187365,G,600603,G,319701,G,1251038,G,601547,G,315651,G,1425267,G,249388,G,404145,G,890999,G,1852888,G,602113,G,593260,G,260208,G,847897,G,696075,G,1119520,G,513637,G,1380967,G,1012789,G,451796,G,1046881,G,243319,G,1027587,G
Business,"Annual payroll ($1,000)","Educational services",143664,G,61060,H,113370,G,258585,G,171326,G,286221,G,460839,G,191279,H,148740,G,214915,G,62837,G,121524,G,296567,H,429885,G,234601,G,190565,G,39629,G,177598,G,141942,G,256859,G,177948,G,426298,G,484737,H,1041155,J,207285,G,97095,G,712427,H
Business,"Annual payroll ($1,000)","Health care and social assistance",1977951,G,1627040,G,3029874,G,2985341,G,1569326,G,1598271,G,3350827,H,2057244,G,1519361,G,2162385,H,1762274,G,1826984,G,3398962,G,4012271,G,1939605,G,2267518,G,1402745,G,2156197,G,3098716,G,2024204,G,2165620,G,2683679,G,2347662,G,3034469,G,1360830,G,894599,G,3401683,H
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",63718,G,70248,G,60268,G,171658,G,351515,J,144107,H,294907,J,166687,G,222726,H,1703245,G,37697,G,61540,G,254780,H,667752,G,60046,G,155898,G,63546,G,300401,G,404691,G,106162,G,296057,G,339717,G,285580,G,341341,J,145746,G,80702,G,595110,G
Business,"Annual payroll ($1,000)","Accommodation and food services",753672,G,538858,G,500604,G,1032950,G,414735,G,558190,G,721497,G,555580,G,745267,G,2741697,G,339581,G,445300,G,819747,G,938576,G,512356,G,635525,G,344522,G,593768,G,1208995,G,372446,G,722685,G,1254980,G,1149680,G,453133,G,718598,G,653687,G,1872654,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",304066,G,318435,G,347861,G,621091,G,377417,G,284303,G,613281,G,333684,G,504876,G,560256,G,190414,G,214891,G,419683,G,502035,G,333164,G,326581,G,211629,G,396200,G,520103,G,347583,G,376947,G,594167,G,470660,G,293108,G,323186,G,164770,G,477824,G
Business,"Annual payroll ($1,000)","Industries not classified",637,G,413,G,493,H,874,G,305,H,443,G,418,G,242,G,382,G,1485,G,203,G,540,H,1284,G,993,G,503,G,1861,G,272,G,3679,G,346,G,387,H,1505,H,1865,G,1414,H,291,G,514,G,466,G,1330,H
Business,"Total Establishments","Total for all sectors",18081,X,15298,X,16967,X,25733,X,14843,X,17882,X,25392,X,19189,X,15286,X,24675,X,13205,X,17610,X,22313,X,26104,X,17130,X,22518,X,14575,X,23001,X,27123,X,17902,X,22672,X,34621,X,27311,X,17142,X,27300,X,16262,X,33031,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",49,X,171,X,96,X,46,X,39,X,30,X,12,X,38,X,33,X,13,X,36,X,18,X,21,X,10,X,17,X,33,X,67,X,52,X,14,X,38,X,122,X,18,X,21,X,4,X,27,X,54,X,15,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",18,X,14,X,10,X,3,X,6,X,4,X,0,X,10,X,15,X,0,X,14,X,0,X,0,X,3,X,10,X,7,X,9,X,5,X,10,X,5,X,0,X,4,X,0,X,3,X,13,X,10,X,4,X
Business,"Total Establishments",Utilities,74,X,66,X,26,X,21,X,24,X,32,X,23,X,31,X,23,X,22,X,43,X,29,X,39,X,20,X,14,X,25,X,51,X,49,X,38,X,45,X,13,X,12,X,21,X,11,X,34,X,16,X,13,X
